doi,title,publisher,publication_year,cited_by_count,pdf_url,open_access,download_status
10.1021/acsami.9b11927,Printing “Smart” Inks of Redox-Responsive Organometallic Polymers on Microelectrode Arrays for Molecular Sensing,American Chemical Society,2019,15,https://pubs.acs.org/doi/pdf/10.1021/acsami.9b11927,True,Pending
10.1116/1.5124100,Photoassisted atomic layer deposition of oxides employing alkoxides as single-source precursors,American Institute of Physics,2019,11,,True,Pending
10.1116/1.5115769,Surface characterization of poly-2-vinylpyridine—A polymer for area selective deposition techniques,American Institute of Physics,2019,8,,True,Pending
10.1038/s41467-018-08169-8,Control of MXenes’ electronic properties through termination and intercalation,Nature Portfolio,2019,1198,https://www.nature.com/articles/s41467-018-08169-8.pdf,True,Pending
10.1021/acs.chemrev.8b00558,Halide Perovskites: Is It All about the Interfaces?,American Chemical Society,2019,522,,True,Pending
10.1021/acs.chemmater.8b03454,From the Bottom-Up: Toward Area-Selective Atomic Layer Deposition with High Selectivity,American Chemical Society,2018,387,,True,Pending
10.3389/fchem.2019.00179,"Hierarchy of Hybrid Materials—The Place of Inorganics-in-Organics in it, Their Composition and Applications",Frontiers Media,2019,227,https://www.frontiersin.org/articles/10.3389/fchem.2019.00179/pdf,True,Pending
10.1038/s41560-019-0345-y,Binary molecular-semiconductor p–n junctions for photoelectrocatalytic CO2 reduction,Nature Portfolio,2019,206,,True,Pending
10.1038/s41467-019-08369-w,Ultra-high on-chip optical gain in erbium-based hybrid slot waveguides,Nature Portfolio,2019,159,https://www.nature.com/articles/s41467-019-08369-w.pdf,True,Pending
10.31635/ccschem.019.20190048,Skin-Inspired Electronics Enabled by Supramolecular Polymeric Materials,Chinese Chemical Society,2019,158,https://www.chinesechemsoc.org/doi/pdf/10.31635/ccschem.019.20190048,True,Pending
10.1016/j.mattod.2019.09.003,State-of-the-art advancements of crystal facet-exposed photocatalysts beyond TiO2: Design and dependent performance for solar energy conversion and environment applications,Elsevier BV,2019,149,,True,Pending
10.1021/jacs.9b02061,Universal Oxide Shell Growth Enables in Situ Structural Studies of Perovskite Nanocrystals during the Anion Exchange Reaction,American Chemical Society,2019,119,,True,Pending
10.1016/j.envint.2019.02.030,In suit inducing electron-donating and electron-withdrawing groups in carbon nitride by one-step NH4Cl-assisted route: A strategy for high solar hydrogen production efficiency,Elsevier BV,2019,115,,True,Pending
10.1116/1.5113631,Atomic layer deposition of silicon-based dielectrics for semiconductor manufacturing: Current status and future outlook,American Institute of Physics,2019,113,https://avs.scitation.org/doi/pdf/10.1116/1.5113631,True,Pending
10.1021/acsenergylett.8b01661,Acid-Compatible Halide Perovskite Photocathodes Utilizing Atomic Layer Deposited TiO<sub>2</sub> for Solar-Driven Hydrogen Evolution,American Chemical Society,2019,107,,True,Pending
10.1021/acs.chemmater.9b01688,"Atomic Layer Deposition of Emerging 2D Semiconductors, HfS<sub>2</sub> and ZrS<sub>2</sub>, for Optoelectronics",American Chemical Society,2019,106,,True,Pending
10.1021/acsnano.8b09794,Halide Ligands To Release Strain in Cadmium Chalcogenide Nanoplatelets and Achieve High Brightness,American Chemical Society,2019,105,,True,Pending
10.1116/1.5025688,Vapor-deposited octadecanethiol masking layer on copper to enable area selective Hf3N4 atomic layer deposition on dielectrics studied by <i>in situ</i> spectroscopic ellipsometry,American Institute of Physics,2018,52,,True,Pending
10.3390/coatings9010005,Influence of the Geometric Parameters on the Deposition Mode in Spatial Atomic Layer Deposition: A Novel Approach to Area-Selective Deposition,Multidisciplinary Digital Publishing Institute,2018,37,https://www.mdpi.com/2079-6412/9/1/5/pdf?version=1546498416,True,Pending
10.1021/acs.jpcc.8b04092,Enabling Large-Area Selective Deposition on Metal-Dielectric Patterns using Polymer Brush Deactivation,American Chemical Society,2018,24,,True,Pending
10.1021/acsami.8b12584,Local Structure and Point-Defect-Dependent Area-Selective Atomic Layer Deposition Approach for Facile Synthesis of p-Cu<sub>2</sub>O/n-ZnO Segmented Nanojunctions,American Chemical Society,2018,24,,True,Pending
10.1016/j.tsf.2018.01.016,Inherently area-selective hot-wire assisted atomic layer deposition of tungsten films,Elsevier BV,2018,14,https://www.sciencedirect.com/science/article/pii/S0040609018300245,True,Pending
10.1002/adfm.201907860,Nanoscale Selective Passivation of Electrodes Contacting a 2D Semiconductor,Wiley,2019,5,,True,Pending
10.2494/photopolymer.31.431,Reactive Monolayers in Directed Additive Manufacturing - Area Selective Atomic Layer Deposition,The Society of Photopolymer Science and Technology (SPST),2018,2,https://www.jstage.jst.go.jp/article/photopolymer/31/3/31_431/_pdf,True,Pending
10.1117/12.2513211,Etch aware computational patterning in the era of atomic precision processing,,2019,2,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10963/1096304/Etch-aware-computational-patterning-in-the-era-of-atomic-precision/10.1117/12.2513211.pdf,True,Pending
10.1021/acsomega.8b03039,Application of Plasmon-Induced Lithography for Creation of a Residual-Free Pattern and Simple Surface Modifications,American Chemical Society,2019,1,,True,Pending
10.1021/acsenergylett.8b01562,Impact of Surfaces on Photoinduced Halide Segregation in Mixed-Halide Perovskites,American Chemical Society,2018,257,,True,Pending
10.1016/j.joule.2018.07.030,Surface Strategies for Particulate Photocatalysts toward Artificial Photosynthesis,Elsevier BV,2018,194,http://www.cell.com/article/S2542435118303416/pdf,True,Pending
10.1021/acscatal.7b04277,Role of Tungsten Doping on the Surface States in BiVO<sub>4</sub> Photoanodes for Water Oxidation: Tuning the Electron Trapping Process,American Chemical Society,2018,187,,True,Pending
10.1021/acsnano.7b04701,Area-Selective Atomic Layer Deposition of SiO<sub>2</sub> Using Acetylacetone as a Chemoselective Inhibitor in an ABC-Type Cycle,American Chemical Society,2017,184,,True,Pending
10.1515/ntrev-2017-0144,An overview of the synthesis of CuO-ZnO nanocomposite for environmental and other applications,De Gruyter,2018,152,http://www.degruyter.com/downloadpdf/j/ntrev.2018.7.issue-3/ntrev-2017-0144/ntrev-2017-0144.xml,True,Pending
10.1021/acsnano.7b08751,Three-Dimensional Solid-State Lithium-Ion Batteries Fabricated by Conformal Vapor-Phase Chemistry,American Chemical Society,2018,136,,True,Pending
10.1016/j.apsusc.2018.11.106,Controlling 2D laser nano structuring over large area with double femtosecond pulses,Elsevier BV,2018,126,,True,Pending
10.1116/1.5047237,Review Article: Atomic layer deposition for oxide semiconductor thin film transistors: Advances in research and development,American Institute of Physics,2018,122,https://avs.scitation.org/doi/pdf/10.1116/1.5047237,True,Pending
10.1021/acsanm.8b01477,"Beyond Shape Engineering of TiO<sub>2</sub> Nanoparticles: Post-Synthesis Treatment Dependence of Surface Hydration, Hydroxylation, Lewis Acidity and Photocatalytic Activity of TiO<sub>2</sub> Anatase Nanoparticles with Dominant {001} or {101} Facets",American Chemical Society,2018,119,,True,Pending
10.1021/acs.chemmater.7b03818,Area-Selective Atomic Layer Deposition of Metal Oxides on Noble Metals through Catalytic Oxygen Activation,American Chemical Society,2017,115,https://pubs.acs.org/doi/pdf/10.1021/acs.chemmater.7b03818,True,Pending
10.1021/acs.chemmater.8b02489,Direct Synthesis of Six-Monolayer (1.9 nm) Thick Zinc-Blende CdSe Nanoplatelets Emitting at 585 nm,American Chemical Society,2018,109,,True,Pending
10.1038/s41928-018-0130-0,Spatial mapping of band bending in semiconductor devices using in situ quantum sensors,Nature Portfolio,2018,105,,True,Pending
10.3390/cryst8050226,Brief Review of Surface Passivation on III-V Semiconductor,Multidisciplinary Digital Publishing Institute,2018,97,https://www.mdpi.com/2073-4352/8/5/226/pdf?version=1526643541,True,Pending
10.1016/j.apcatb.2018.05.061,Site-selective Pt dewetting on WO3-coated TiO2 nanotube arrays: An electron transfer cascade-based H2 evolution photocatalyst,Elsevier BV,2018,93,,True,Pending
10.1002/advs.201800736,Understanding the Role of Lithium Doping in Reducing Nonradiative Loss in Lead Halide Perovskites,Wiley,2018,93,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201800736,True,Pending
10.1002/admi.201800870,Diffusion‐Mediated Growth and Size‐Dependent Nanoparticle Reactivity during Ruthenium Atomic Layer Deposition on Dielectric Substrates,Wiley,2018,71,,True,Pending
10.1021/acs.chemmater.6b04469,Area-Selective Atomic Layer Deposition of In<sub>2</sub>O<sub>3</sub>:H Using a μ-Plasma Printer for Local Area Activation,American Chemical Society,2017,68,,True,Pending
10.1016/j.carbon.2018.08.047,Maskless direct growth of carbon nanotube micropatterns on metallic substrates,Elsevier BV,2018,4,,True,Pending
10.1088/1742-6596/1124/8/081038,Nanometer-scale oxidation of Silicon surface by ICP plasma,IOP Publishing,2018,3,,True,Pending
10.2109/jcersj2.18042,Focused-ion-beam-enabled electroless growth of gold nanoparticles on silicon,Ceramic Society of Japan,2018,2,https://www.jstage.jst.go.jp/article/jcersj2/126/8/126_18042/_pdf,True,Pending
10.3390/cryst7070198,Synthesis Methods of Two-Dimensional MoS2: A Brief Review,Multidisciplinary Digital Publishing Institute,2017,197,https://www.mdpi.com/2073-4352/7/7/198/pdf?version=1498901773,True,Pending
10.1002/adfm.201701117,Solution‐Processed Nanoporous Organic Semiconductor Thin Films: Toward Health and Environmental Monitoring of Volatile Markers,Wiley,2017,164,,True,Pending
10.1016/j.mssp.2017.09.028,State of the art on gate insulation and surface passivation for GaN-based power HEMTs,Elsevier BV,2017,145,https://www.sciencedirect.com/science/article/am/pii/S1369800117317304?via%3Dihub,True,Pending
10.1080/15980316.2017.1385544,Review of recent advances in flexible oxide semiconductor thin-film transistors,Taylor & Francis,2017,143,https://www.tandfonline.com/doi/pdf/10.1080/15980316.2017.1385544?needAccess=true,True,Pending
10.1116/1.5000587,Review Article: Catalysts design and synthesis via selective atomic layer deposition,American Institute of Physics,2017,124,https://avs.scitation.org/doi/pdf/10.1116/1.5000587,True,Pending
10.1088/0957-4484/27/40/405302,Area-selective atomic layer deposition of platinum using photosensitive polyimide,IOP Publishing,2016,36,https://iopscience.iop.org/article/10.1088/0957-4484/27/40/405302/pdf,True,Pending
10.1088/2053-1583/aa636a,Graphene devices with bottom-up contacts by area-selective atomic layer deposition,IOP Publishing,2017,20,,True,Pending
10.1063/1.4973359,Resist-free fabricated carbon nanotube field-effect transistors with high-quality atomic-layer-deposited platinum contacts,American Institute of Physics,2017,13,https://aip.scitation.org/doi/pdf/10.1063/1.4973359,True,Pending
10.1002/adfm.201505328,Synthesis and Characterization of 2D Molybdenum Carbide (MXene),Wiley,2016,1339,,True,Pending
10.1021/jacs.6b10834,Schottky-Barrier-Free Contacts with Two-Dimensional Semiconductors by Surface-Engineered MXenes,American Chemical Society,2016,611,,True,Pending
10.1002/anie.201606102,Precise Formation of a Hollow Carbon Nitride Structure with a Janus Surface To Promote Water Splitting by Photoredox Catalysis,Wiley,2016,488,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.201606102,True,Pending
10.1038/nature16534,Sub-particle reaction and photocurrent mapping to optimize catalyst-modified photoanodes,Nature Portfolio,2016,375,,True,Pending
10.1021/acs.chemmater.6b04648,On the Origin of Surface Traps in Colloidal II–VI Semiconductor Nanocrystals,American Chemical Society,2016,315,,True,Pending
10.1149/2.0061506jss,Atomic Layer Etching at the Tipping Point: An Overview,Institute of Physics,2015,274,https://iopscience.iop.org/article/10.1149/2.0061506jss/pdf,True,Pending
10.1021/acsami.6b01765,Visible-Light-Activated Bactericidal Functions of Carbon “Quantum” Dots,American Chemical Society,2016,255,,True,Pending
10.1038/nmat4794,A multifunctional biphasic water splitting catalyst tailored for integration with high-performance semiconductor photoanodes,Nature Portfolio,2016,240,,True,Pending
10.1021/acs.accounts.6b00301,Nanoscale Electrochemistry of sp<sup>2</sup> Carbon Materials: From Graphite and Graphene to Carbon Nanotubes,American Chemical Society,2016,228,,True,Pending
10.1088/2043-6262/7/2/023002,Promising applications of graphene and graphene-based nanostructures,IOP Publishing,2016,227,https://iopscience.iop.org/article/10.1088/2043-6262/7/2/023002/pdf,True,Pending
10.1016/j.cattod.2016.05.048,Nanocomposite materials for photocatalytic degradation of pollutants,Elsevier BV,2016,225,,True,Pending
10.1002/adma.201505070,Parallel Stitching of 2D Materials,Advanced Materials,2016,218,,True,Pending
10.1088/0022-3727/49/39/393001,Insulated gate and surface passivation structures for GaN-based power transistors,Institute of Physics,2016,204,https://iopscience.iop.org/article/10.1088/0022-3727/49/39/393001/pdf,True,Pending
10.1038/srep31585,Inversion channel diamond metal-oxide-semiconductor field-effect transistor with normally off characteristics,Nature Portfolio,2016,192,https://www.nature.com/articles/srep31585.pdf,True,Pending
10.1021/jacs.6b03618,Molecularly Tunable Fluorescent Quantum Defects,American Chemical Society,2016,169,,True,Pending
10.1038/srep08470,Controlled Synthesis of Pd/Pt Core Shell Nanoparticles Using Area-selective Atomic Layer Deposition,Nature Portfolio,2015,92,https://www.nature.com/articles/srep08470.pdf,True,Pending
10.1016/j.surfcoat.2016.02.046,Photochemical atomic layer deposition and etching,Elsevier BV,2016,37,,True,Pending
10.1063/1.4905887,Vacuum ultraviolet photochemical selective area atomic layer deposition of Al2O3 dielectrics,American Institute of Physics,2015,19,https://aip.scitation.org/doi/pdf/10.1063/1.4905887,True,Pending
10.1039/c4ee00450g,Enhanced photoelectrochemical water-splitting performance of semiconductors by surface passivation layers,Royal Society of Chemistry,2014,601,https://pubs.rsc.org/en/content/articlepdf/2014/ee/c4ee00450g,True,Pending
10.1116/1.4913379,Overview of atomic layer etching in the semiconductor industry,American Institute of Physics,2015,573,https://avs.scitation.org/doi/pdf/10.1116/1.4913379,True,Pending
10.1021/nn504856g,Conformal Organohalide Perovskites Enable Lasing on Spherical Resonators,American Chemical Society,2014,356,,True,Pending
10.1021/ja5006288,Lead Halide Perovskites and Other Metal Halide Complexes As Inorganic Capping Ligands for Colloidal Nanocrystals,American Chemical Society,2014,271,https://pubs.acs.org/doi/pdf/10.1021/ja5006288,True,Pending
10.1364/oe.24.00a312,Luminescent colloidal carbon dots: optical properties and effects of doping [Invited],Optica Publishing Group,2015,270,,True,Pending
10.1002/cvde.201402012,A Short History of Atomic Layer Deposition: Tuomo Suntola's Atomic Layer Epitaxy,Wiley,2014,226,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cvde.201402012,True,Pending
10.1021/ja5107145,Controlling the Metal to Semiconductor Transition of MoS<sub>2</sub> and WS<sub>2</sub> in Solution,American Chemical Society,2015,171,,True,Pending
10.3390/ma7042913,Emerging Applications for High K Materials in VLSI Technology,Multidisciplinary Digital Publishing Institute,2014,165,https://www.mdpi.com/1996-1944/7/4/2913/pdf?version=1397133253,True,Pending
10.1038/ncomms8636,Dichroic spin–valley photocurrent in monolayer molybdenum disulphide,Nature Portfolio,2015,157,https://www.nature.com/articles/ncomms8636.pdf,True,Pending
10.1149/2.0021506jss,Atomic Layer Etching: An Industry Perspective,Institute of Physics,2015,154,,True,Pending
10.1002/smll.201402262,Effect of Surface Coating on the Photocatalytic Function of Hybrid CdS-Au Nanorods,Wiley,2014,138,,True,Pending
10.1038/srep04458,Application of three-dimensionally area-selective atomic layer deposition for selectively coating the vertical surfaces of standing nanopillars,Nature Portfolio,2014,31,https://www.nature.com/articles/srep04458.pdf,True,Pending
10.1021/ja210755h,Water Oxidation at Hematite Photoelectrodes: The Role of Surface States,American Chemical Society,2012,1014,,True,Pending
10.1016/j.carbon.2013.02.046,Current understanding of the growth of carbon nanotubes in catalytic chemical vapour deposition,Elsevier BV,2013,551,,True,Pending
10.1038/nphoton.2012.265,Highly efficient water splitting by a dual-absorber tandem cell,Nature Portfolio,2012,475,,True,Pending
10.1103/physrevb.87.085423,"Adsorption of alkali, alkaline-earth, and 3<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>d</mml:mi></mml:math>transition metal atoms on silicene",American Physical Society,2013,317,,True,Pending
10.1038/lsa.2013.3,Surface brightens up Si quantum dots: direct bandgap-like size-tunable emission,Springer Nature,2013,294,https://www.nature.com/articles/lsa20133.pdf,True,Pending
10.1021/ja410592d,Versatile Photocatalytic Systems for H<sub>2</sub> Generation in Water Based on an Efficient DuBois-Type Nickel Catalyst,American Chemical Society,2013,255,,True,Pending
10.1016/j.bios.2012.09.025,Applications of quantum dots as probes in immunosensing of small-sized analytes,Elsevier BV,2012,195,,True,Pending
10.1038/lsa.2012.20,Metallic subwavelength-cavity semiconductor nanolasers,Springer Nature,2012,193,https://www.nature.com/articles/lsa201220.pdf,True,Pending
10.1103/physrevlett.109.096803,Giant Ambipolar Rashba Effect in the Semiconductor BiTeI,American Physical Society,2012,172,,True,Pending
10.1021/am404397f,SnO<sub>2</sub> Nanoslab as NO<sub>2</sub> Sensor: Identification of the NO<sub>2</sub> Sensing Mechanism on a SnO<sub>2</sub> Surface,American Chemical Society,2013,154,,True,Pending
10.1021/am402096r,Optimization and Stabilization of Electrodeposited Cu<sub>2</sub>ZnSnS<sub>4</sub> Photocathodes for Solar Water Reduction,American Chemical Society,2013,150,,True,Pending
10.1021/cm402422e,Area Selective Growth of Titanium Diselenide Thin Films into Micropatterned Substrates by Low-Pressure Chemical Vapor Deposition,American Chemical Society,2013,34,,True,Pending
10.1021/jp307152s,"Robust, High-Density Zinc Oxide Nanoarrays by Nanoimprint Lithography-Assisted Area-Selective Atomic Layer Deposition",American Chemical Society,2012,26,,True,Pending
10.1155/2013/301674,Area‐Selective ZnO Thin Film Deposition on Variable Microgap Electrodes and Their Impact on UV Sensing,Hindawi Publishing Corporation,2013,15,https://downloads.hindawi.com/journals/jnm/2013/301674.pdf,True,Pending
10.6100/ir754694,Atomic layer deposition of platinum : from surface reactions to nanopatterning,Royal Netherlands Academy of Arts and Sciences,2013,2,,True,Pending
10.3390/s100605469,Metal Oxide Semi-Conductor Gas Sensors in Environmental Monitoring,Multidisciplinary Digital Publishing Institute,2010,1415,https://www.mdpi.com/1424-8220/10/6/5469/pdf?version=1403312554,True,Pending
10.1038/nmat3008,Bioinspired molecular co-catalysts bonded to a silicon photocathode for solar hydrogen evolution,Nature Portfolio,2011,639,,True,Pending
10.1039/c1jm10407a,"Mesoporous titania photocatalysts: preparation, characterization and reaction mechanisms",Royal Society of Chemistry,2011,452,,True,Pending
10.1002/anie.201105028,Facet‐Mediated Photodegradation of Organic Dye over Hematite Architectures by Visible Light,Wiley,2011,290,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.201105028,True,Pending
10.1002/adfm.201202061,"Size‐Controlled Synthesis of Cu<sub>2‐<i>x</i></sub>E (E = S, Se) Nanocrystals with Strong Tunable Near‐Infrared Localized Surface Plasmon Resonance and High Conductivity in Thin Films",Wiley,2012,284,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.201202061,True,Pending
10.1039/c2ee23170k,Influence of the dye molecular structure on the TiO<sub>2</sub>conduction band in dye-sensitized solar cells: disentangling charge transfer and electrostatic effects,Royal Society of Chemistry,2012,261,,True,Pending
10.1021/ar200077p,Multistage Nanovectors: From Concept to Novel Imaging Contrast Agents and Therapeutics,American Chemical Society,2011,208,,True,Pending
10.1007/s11434-012-4986-5,A brief review of graphene-based material synthesis and its application in environmental pollution management,Springer Nature,2012,192,https://link.springer.com/content/pdf/10.1007/s11434-012-4986-5.pdf,True,Pending
10.1364/oe.17.018364,Deposition of carbon nanotubes around microfiber via evanascent light,Optica Publishing Group,2009,169,,True,Pending
10.1002/adma.201004278,Top‐Gate Organic Field‐Effect Transistors with High Environmental and Operational Stability,Advanced Materials,2011,164,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.201004278,True,Pending
10.1021/nl200803q,Aryl Functionalization as a Route to Band Gap Engineering in Single Layer Graphene Devices,American Chemical Society,2011,143,,True,Pending
10.1063/1.3431351,Local deposition of high-purity Pt nanostructures by combining electron beam induced deposition and atomic layer deposition,American Institute of Physics,2010,74,https://aip.scitation.org/doi/pdf/10.1063/1.3431351,True,Pending
10.1155/2011/342368,Functionalization and Area-Selective Deposition of Magnetic Carbon-Coated Iron Nanoparticles from Solution,Hindawi Publishing Corporation,2011,5,https://downloads.hindawi.com/journals/jnt/2011/342368.pdf,True,Pending
10.1021/ja073527l,Carbon Dots for Multiphoton Bioimaging,American Chemical Society,2007,2160,,True,Pending
10.1103/physrevb.80.155453,Monolayer honeycomb structures of group-IV elements and III-V binary compounds: First-principles calculations,American Physical Society,2009,2154,http://link.aps.org/pdf/10.1103/PhysRevB.80.155453,True,Pending
10.1002/anie.200700269,Colorimetric Detection of Mercuric Ion (Hg<sup>2+</sup>) in Aqueous Media using DNA‐Functionalized Gold Nanoparticles,Wiley,2007,1300,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.200700269,True,Pending
10.1002/adma.200700079,Synthesis and Surface Engineering of Complex Nanostructures by Atomic Layer Deposition,Advanced Materials,2007,869,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.200700079,True,Pending
10.1021/ja8040477,Oxidative Quenching and Degradation of Polymer-Encapsulated Quantum Dots: New Insights into the Long-Term Fate and Toxicity of Nanocrystals in Vivo,American Chemical Society,2008,286,,True,Pending
10.1002/anie.200604540,Evaporation‐Induced Self‐Assembly of Nanoparticles from a Sphere‐on‐Flat Geometry,Wiley,2007,238,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.200604540,True,Pending
10.1002/smll.200801555,Aqueous‐Phase Synthesis of Highly Luminescent CdTe/ZnTe Core/Shell Quantum Dots Optimized for Targeted Bioimaging,Wiley,2009,182,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.200801555,True,Pending
10.1116/1.2359728,Area selective atomic layer deposition of titanium dioxide: Effect of precursor chemistry,American Institute of Physics,2006,104,https://pubs.aip.org/avs/jvb/article-pdf/24/6/2523/14921287/2523_1_online.pdf,True,Pending
10.1116/1.2782546,Transport behavior of atomic layer deposition precursors through polymer masking layers: Influence on area selective atomic layer deposition,American Institute of Physics,2007,67,https://avs.scitation.org/doi/pdf/10.1116/1.2782546,True,Pending
10.3906/tar-1204-29,Effects of agronomic practices on the physico-chemical properties of soil waters in rice culture,Scientific and Technological Research Council of Turkey (TUBITAK),2013,6,,True,Pending
10.4139/sfj.60.208,Metallization of Oxide/Hydroxide Film of Aluminum: the Palladium Activation Techniques,The Surface Finishing Society of Japan,2009,1,https://www.jstage.jst.go.jp/article/sfj/60/3/60_3_208/_pdf,True,Pending
10.1021/jp0105488,Synthesis and Properties of Biocompatible Water-Soluble Silica-Coated CdSe/ZnS Semiconductor Quantum Dots,American Chemical Society,2001,1246,,True,Pending
10.1103/physrevb.72.085108,Functional designed to include surface effects in self-consistent density functional theory,American Physical Society,2005,614,http://link.aps.org/pdf/10.1103/PhysRevB.72.085108,True,Pending
10.1063/1.1810205,Threshold voltage shift in organic field effect transistors by dipole monolayers on the gate insulator,American Institute of Physics,2004,518,,True,Pending
10.1117/1.1506706,Quantum-dot nanocrystals for ultrasensitive biological labeling and multicolor optical encoding,SPIE,2002,420,https://www.spiedigitallibrary.org/journals/journal-of-biomedical-optics/volume-7/issue-4/0000/Quantum-dot-nanocrystals-for-ultrasensitive-biological-labeling-and-multicolor-optical/10.1117/1.1506706.pdf,True,Pending
10.1063/1.2357013,High-performance ZnO nanowire field effect transistors,American Institute of Physics,2006,249,,True,Pending
10.1021/ja062494r,"Rational Synthesis, Self-Assembly, and Optical Properties of PbS−Au Heterogeneous Nanostructures via Preferential Deposition",American Chemical Society,2006,249,,True,Pending
10.1021/bm060220q,Carboxylic Acid-Functionalized Conductive Polypyrrole as a Bioactive Platform for Cell Adhesion,American Chemical Society,2006,225,,True,Pending
10.1116/1.1563256,Patterning SiO2 thin films using synchrotron radiation stimulated etching with a Co contact mask,American Institute of Physics,2003,4,https://pubs.aip.org/avs/jvb/article-pdf/21/2/818/8206544/818_1_online.pdf,True,Pending
10.1002/adma.202501494,Functional Groups‐Regulated Organic Semiconductors for Efficient Artificial Photosynthesis of Hydrogen Peroxide,Advanced Materials,2025,41,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202501494,True,Pending
10.1021/acspolymersau.4c00092,Cellulose-Based Nanofibers Infused with Biotherapeutics for Enhanced Wound-Healing Applications,American Chemical Society,2025,18,,True,Pending
10.1039/d4na00784k,"Advances in core technologies for semiconductor manufacturing: applications and challenges of atomic layer etching, neutral beam etching and atomic layer deposition",Royal Society of Chemistry,2025,16,https://pubs.rsc.org/en/content/articlepdf/2025/na/d4na00784k,True,Pending
10.1002/adma.202501091,Exploring the Mechanisms of Charge Transfer and Identifying Active Sites in the Hydrogen Evolution Reaction Using Hollow C@MoS<sub>2</sub>‐Au@CdS Nanostructures as Photocatalysts,Advanced Materials,2025,15,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202501091,True,Pending
10.1002/advs.202500568,High‐Performance Synapse Arrays for Neuromorphic Computing via Floating Gate‐Engineered IGZO Synaptic Transistors,Wiley,2025,14,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202500568,True,Pending
