doi,title,publisher,publication_year,cited_by_count,pdf_url,open_access,download_status
10.1557/s43578-020-00013-4,Increased selectivity in area-selective ALD by combining nucleation enhancement and SAM-based inhibition,Springer Nature,2021,13,,False,Failed (Not Found)
10.1116/6.0000649,Low temperature Topographically Selective Deposition by Plasma Enhanced Atomic Layer Deposition with ion bombardment assistance,American Institute of Physics,2021,7,,False,Failed (Not Found)
10.1088/1361-6528/ac3bed,Bottom-up nanoscale patterning and selective deposition on silicon nanowires,IOP Publishing,2021,5,,False,Failed (Not Found)
10.1116/6.0001076,Area selective deposition of iron films using temperature sensitive masking materials and plasma electrons as reducing agents,American Institute of Physics,2021,1,,False,Failed (Not Found)
10.1116/6.0000701,Area-selective atomic layer deposition of noble metals: Polymerized fluorocarbon layers as effective growth inhibitors,American Institute of Physics,2021,3,,False,Failed (Not Found)
10.1116/6.0001205,Tunable and scalable fabrication of plasmonic dimer arrays with sub-10 nm nanogaps by area-selective atomic layer deposition,Journal of Vacuum Science & Technology B Nanotechnology and Microelectronics Materials Processing Measurement and Phenomena,2021,2,,True,Failed (Not Found)
10.1116/6.0001250,Selective dry etching of UV-nanoimprinted resin passivation masks for area selective atomic layer deposition of aluminum oxide,Journal of Vacuum Science & Technology B Nanotechnology and Microelectronics Materials Processing Measurement and Phenomena,2021,2,,False,Failed (Not Found)
10.1126/science.aaz8541,Semiconductor quantum dots: Technological progress and future challenges,American Association for the Advancement of Science,2021,1644,,True,Failed (Not Found)
10.1016/j.seppur.2021.120270,Construction of nanodiamonds/UiO-66-NH2 heterojunction for boosted visible-light photocatalytic degradation of antibiotics,Elsevier BV,2021,183,,False,Failed (Not Found)
10.1016/j.jhazmat.2021.127721,"Advances in preparation, mechanism and applications of graphene quantum dots/semiconductor composite photocatalysts: A review",Elsevier BV,2021,140,,False,Failed (Not Found)
10.1016/j.cej.2021.132853,Metal-free four-in-one modification of g-C3N4 for superior photocatalytic CO2 reduction and H2 evolution,Elsevier BV,2021,114,,False,Failed (Not Found)
10.1016/j.jes.2021.07.015,Application of aluminosilicate clay mineral-based composites in photocatalysis,Elsevier BV,2021,111,,False,Failed (Not Found)
10.1016/j.carbon.2021.11.003,High added value functionalized carbon quantum dots synthetized from orange peels by assisted microwave solvothermal method and their performance as photosensitizer of mesoporous TiO2 photoelectrodes,Elsevier BV,2021,72,,False,Failed (Not Found)
10.1016/j.rser.2021.111820,Cellulose tailored semiconductors for advanced photocatalysis,Elsevier BV,2021,58,,False,Failed (Not Found)
10.1016/j.jmrt.2025.05.041,Achieving low-temperature Cu–Cu bonding platform via area-selective metal films with superior surface roughness for advanced packaging,Elsevier BV,2025,4,,True,Failed (Not Found)
10.1116/6.0004868,Growth dynamics in patterned TiO2 deposited by direct atomic layer processing (DALP) in ambient conditions,American Institute of Physics,2025,1,,False,Failed (Not Found)
10.1016/j.nanoen.2021.106841,Modulation of electric dipoles inside electrospun BaTiO3@TiO2 core-shell nanofibers for enhanced piezo-photocatalytic degradation of organic pollutants,Elsevier BV,2021,104,,False,Failed (Not Found)
10.1155/2021/3941923,"Green Synthesis, Characterization of Zinc Oxide Nanoparticles, and Examination of Properties for Dye-Sensitive Solar Cells Using Various Vegetable Extracts",Hindawi Publishing Corporation,2021,87,https://downloads.hindawi.com/journals/jnm/2021/3941923.pdf,True,Failed (Not Found)
10.1116/6.0000655,Control of ion energy during plasma enhanced atomic layer deposition: A new strategy for the modulation of TiN growth delay on SiO2,American Institute of Physics,2020,7,,False,Failed (Not Found)
10.1117/12.2551492,Plasma halogenated a-C:H as growth inhibiting layer for ASD of titanium oxide,,2020,2,,False,Failed (Not Found)
10.1116/6.0000642,Area-selective aerosol jet fog deposition: Advancing large-area and sustainable fabrication,American Institute of Physics,2020,2,,False,Failed (Not Found)
10.1117/12.2519845,Area-selective atomic layer deposition of dielectric-on-dielectric for Cu/low-k dielectric patterns,,2019,5,,False,Failed (Not Found)
10.1117/12.2515177,Scatterometry and AFM measurement combination for area selective deposition process characterization,,2019,4,,False,Failed (Not Found)
10.1117/12.2515178,Localized power spectral density analysis on atomic force microscopy images for advanced patterning applications,,2019,4,,False,Failed (Not Found)
10.1117/12.2280623,Single element and metal alloy novel EUV mask absorbers for improved imaging (Conference Presentation),,2017,5,,False,Failed (Not Found)
10.6100/ir754694,Atomic layer deposition of platinum : from surface reactions to nanopatterning,Royal Netherlands Academy of Arts and Sciences,2013,2,,True,Failed (Not Found)
10.1051/jp4:20013149,Area selective OMCVD of gold and palladium on self-assembled organic monolayers : Control of nucleation sites,Springer Science+Business Media,2001,11,,False,Failed (Not Found)
